t[yr],M_FUV,M_NUV,M_u,M_g,M_r
1.65868E10,13.673787,13.298782,9.7882659,7.8885814,7.0289342
1.65869E10,13.673792,13.29879,9.7882736,7.8885876,7.02894
1.6587E10,13.673798,13.298798,9.7882813,7.8885938,7.0289458
1.65871E10,13.673803,13.298806,9.788289,7.8886,7.0289516
1.65872E10,13.673809,13.298815,9.7882967,7.8886062,7.0289574
1.65873E10,13.673814,13.298823,9.7883043,7.8886124,7.0289632
1.65874E10,13.673819,13.298831,9.788312,7.8886186,7.028969
1.65875E10,13.673825,13.298839,9.7883197,7.8886248,7.0289748
1.65876E10,13.67383,13.298847,9.7883274,7.888631,7.0289806
1.65877E10,13.673836,13.298855,9.7883351,7.8886372,7.0289864
1.65878E10,13.673841,13.298864,9.7883427,7.8886434,7.0289922
1.65879E10,13.673846,13.298872,9.7883504,7.8886496,7.028998
1.6588E10,13.673852,13.29888,9.7883581,7.8886558,7.0290038
1.65881E10,13.673857,13.298888,9.7883658,7.888662,7.0290096
1.65882E10,13.673863,13.298896,9.7883735,7.8886682,7.0290154
1.65883E10,13.673868,13.298904,9.7883811,7.8886744,7.0290212
1.65884E10,13.673873,13.298912,9.7883888,7.8886806,7.029027
1.65885E10,13.673879,13.298921,9.7883965,7.8886868,7.0290328
1.65886E10,13.673884,13.298929,9.7884042,7.888693,7.0290386
1.65887E10,13.67389,13.298937,9.7884119,7.8886992,7.0290444
1.65888E10,13.673895,13.298945,9.7884195,7.8887054,7.0290502
1.65889E10,13.6739,13.298953,9.7884272,7.8887116,7.029056
1.6589E10,13.673906,13.298961,9.7884349,7.8887178,7.0290618
1.65891E10,13.673911,13.29897,9.7884426,7.888724,7.0290676
1.65892E10,13.673917,13.298978,9.7884503,7.8887302,7.0290734
1.65893E10,13.673922,13.298986,9.7884579,7.8887364,7.0290792
1.65894E10,13.673927,13.298994,9.7884656,7.8887426,7.029085
1.65895E10,13.673933,13.299002,9.7884733,7.8887488,7.0290908
1.65896E10,13.673938,13.29901,9.788481,7.888755,7.0290966
1.65897E10,13.673944,13.299019,9.7884887,7.8887612,7.0291024
1.65898E10,13.673949,13.299027,9.7884963,7.8887674,7.0291082
1.65899E10,13.673954,13.299035,9.788504,7.8887736,7.029114
1.659E10,13.67396,13.299043,9.7885117,7.8887798,7.0291198
1.65901E10,13.673965,13.299051,9.7885194,7.888786,7.0291256
1.65902E10,13.673971,13.299059,9.7885271,7.8887922,7.0291314
1.65903E10,13.673976,13.299068,9.7885347,7.8887984,7.0291372
1.65904E10,13.673981,13.299076,9.7885424,7.8888046,7.029143
1.65905E10,13.673987,13.299084,9.7885501,7.8888108,7.0291488
1.65906E10,13.673992,13.299092,9.7885578,7.888817,7.0291546
1.65907E10,13.673998,13.2991,9.7885655,7.8888232,7.0291604
1.65908E10,13.674003,13.299108,9.7885731,7.8888294,7.0291662
1.65909E10,13.674008,13.299116,9.7885808,7.8888356,7.029172
1.6591E10,13.674014,13.299125,9.7885885,7.8888418,7.0291778
1.65911E10,13.674019,13.299133,9.7885962,7.888848,7.0291836
1.65912E10,13.674025,13.299141,9.7886039,7.8888542,7.0291894
1.65913E10,13.67403,13.299149,9.7886115,7.8888604,7.0291952
1.65914E10,13.674035,13.299157,9.7886192,7.8888666,7.029201
1.65915E10,13.674041,13.299165,9.7886269,7.8888728,7.0292068
1.65916E10,13.674046,13.299174,9.7886346,7.888879,7.0292126
1.65917E10,13.674052,13.299182,9.7886423,7.8888852,7.0292184
1.65918E10,13.674057,13.29919,9.7886499,7.8888914,7.0292242
1.65919E10,13.674062,13.299198,9.7886576,7.8888976,7.02923
1.6592E10,13.674068,13.299206,9.7886653,7.8889038,7.0292358
1.65921E10,13.674073,13.299214,9.788673,7.88891,7.0292416
1.65922E10,13.674079,13.299223,9.7886807,7.8889162,7.0292474
1.65923E10,13.674084,13.299231,9.7886883,7.8889224,7.0292532
1.65924E10,13.674089,13.299239,9.788696,7.8889286,7.029259
1.65925E10,13.674095,13.299247,9.7887037,7.8889348,7.0292648
1.65926E10,13.6741,13.299255,9.7887114,7.888941,7.0292706
1.65927E10,13.674106,13.299263,9.7887191,7.8889472,7.0292764
1.65928E10,13.674111,13.299272,9.7887267,7.8889533,7.0292822
1.65929E10,13.674116,13.29928,9.7887344,7.8889595,7.029288
1.6593E10,13.674122,13.299288,9.7887421,7.8889657,7.0292938
1.65931E10,13.674127,13.299296,9.7887498,7.8889719,7.0292996
1.65932E10,13.674133,13.299304,9.7887574,7.8889781,7.0293054
1.65933E10,13.674138,13.299312,9.7887651,7.8889843,7.0293112
1.65934E10,13.674143,13.29932,9.7887728,7.8889905,7.029317
1.65935E10,13.674149,13.299329,9.7887805,7.8889967,7.0293228
1.65936E10,13.674154,13.299337,9.7887882,7.8890029,7.0293286
1.65937E10,13.67416,13.299345,9.7887958,7.8890091,7.0293344
1.65938E10,13.674165,13.299353,9.7888035,7.8890153,7.0293402
1.65939E10,13.67417,13.299361,9.7888112,7.8890215,7.029346
1.6594E10,13.674176,13.299369,9.7888189,7.8890277,7.0293518
1.65941E10,13.674181,13.299378,9.7888266,7.8890339,7.0293576
1.65942E10,13.674187,13.299386,9.7888342,7.8890401,7.0293634
1.65943E10,13.674192,13.299394,9.7888419,7.8890463,7.0293692
1.65944E10,13.674197,13.299402,9.7888496,7.8890525,7.029375
1.65945E10,13.674203,13.29941,9.7888573,7.8890587,7.0293808
1.65946E10,13.674208,13.299418,9.788865,7.8890649,7.0293866
1.65947E10,13.674214,13.299427,9.7888726,7.8890711,7.0293924
1.65948E10,13.674219,13.299435,9.7888803,7.8890773,7.0293982
1.65949E10,13.674224,13.299443,9.788888,7.8890835,7.029404
1.6595E10,13.67423,13.299451,9.7888957,7.8890897,7.0294098
1.65951E10,13.674235,13.299459,9.7889034,7.8890959,7.0294156
1.65952E10,13.674241,13.299467,9.788911,7.8891021,7.0294214
1.65953E10,13.674246,13.299476,9.7889187,7.8891083,7.0294272
1.65954E10,13.674251,13.299484,9.7889264,7.8891145,7.029433
1.65955E10,13.674257,13.299492,9.7889341,7.8891207,7.0294388
1.65956E10,13.674262,13.2995,9.7889418,7.8891269,7.0294446
1.65957E10,13.674268,13.299508,9.7889494,7.8891331,7.0294504
1.65958E10,13.674273,13.299516,9.7889571,7.8891393,7.0294562
1.65959E10,13.674278,13.299524,9.7889648,7.8891455,7.029462
1.6596E10,13.674284,13.299533,9.7889725,7.8891517,7.0294678
1.65961E10,13.674289,13.299541,9.7889802,7.8891579,7.0294736
1.65962E10,13.674295,13.299549,9.7889878,7.8891641,7.0294794
1.65963E10,13.6743,13.299557,9.7889955,7.8891703,7.0294852
1.65964E10,13.674305,13.299565,9.7890032,7.8891765,7.029491
1.65965E10,13.674311,13.299573,9.7890109,7.8891827,7.0294968
1.65966E10,13.674316,13.299582,9.7890186,7.8891889,7.0295026
1.65967E10,13.674322,13.29959,9.7890262,7.8891951,7.0295084
1.65968E10,13.674327,13.299598,9.7890339,7.8892013,7.0295142
1.65969E10,13.674332,13.299606,9.7890416,7.8892075,7.02952
1.6597E10,13.674338,13.299614,9.7890493,7.8892137,7.0295258
1.65971E10,13.674343,13.299622,9.789057,7.8892199,7.0295316
1.65972E10,13.674349,13.299631,9.7890646,7.8892261,7.0295374
1.65973E10,13.674354,13.299639,9.7890723,7.8892323,7.0295432
1.65974E10,13.674359,13.299647,9.78908,7.8892385,7.029549
1.65975E10,13.674365,13.299655,9.7890877,7.8892447,7.0295548
1.65976E10,13.67437,13.299663,9.7890954,7.8892509,7.0295606
1.65977E10,13.674376,13.299671,9.789103,7.8892571,7.0295664
1.65978E10,13.674381,13.29968,9.7891107,7.8892633,7.0295722
1.65979E10,13.674386,13.299688,9.7891184,7.8892695,7.029578
1.6598E10,13.674392,13.299696,9.7891261,7.8892757,7.0295838
1.65981E10,13.674397,13.299704,9.7891338,7.8892819,7.0295896
1.65982E10,13.674403,13.299712,9.7891414,7.8892881,7.0295954
1.65983E10,13.674408,13.29972,9.7891491,7.8892943,7.0296012
1.65984E10,13.674413,13.299728,9.7891568,7.8893005,7.029607
1.65985E10,13.674419,13.299737,9.7891645,7.8893067,7.0296128
1.65986E10,13.674424,13.299745,9.7891722,7.8893129,7.0296186
1.65987E10,13.67443,13.299753,9.7891798,7.8893191,7.0296244
1.65988E10,13.674435,13.299761,9.7891875,7.8893253,7.0296302
1.65989E10,13.67444,13.299769,9.7891952,7.8893315,7.029636
1.6599E10,13.674446,13.299777,9.7892029,7.8893377,7.0296418
1.65991E10,13.674451,13.299786,9.7892106,7.8893439,7.0296476
1.65992E10,13.674457,13.299794,9.7892182,7.8893501,7.0296534
1.65993E10,13.674462,13.299802,9.7892259,7.8893563,7.0296592
1.65994E10,13.674467,13.29981,9.7892336,7.8893625,7.029665
1.65995E10,13.674473,13.299818,9.7892413,7.8893687,7.0296708
1.65996E10,13.674478,13.299826,9.789249,7.8893749,7.0296766
1.65997E10,13.674484,13.299835,9.7892566,7.8893811,7.0296824
1.65998E10,13.674489,13.299843,9.7892643,7.8893873,7.0296882
1.65999E10,13.674494,13.299851,9.789272,7.8893935,7.029694
1.66E10,13.6745,13.299859,9.7892797,7.8893997,7.0296998
1.66001E10,13.674505,13.299867,9.7892874,7.8894059,7.0297056
1.66002E10,13.674511,13.299875,9.789295,7.8894121,7.0297114
1.66003E10,13.674516,13.299884,9.7893027,7.8894183,7.0297172
1.66004E10,13.674521,13.299892,9.7893104,7.8894245,7.029723
1.66005E10,13.674527,13.2999,9.7893181,7.8894307,7.0297288
1.66006E10,13.674532,13.299908,9.7893258,7.8894369,7.0297346
1.66007E10,13.674538,13.299916,9.7893334,7.8894431,7.0297404
1.66008E10,13.674543,13.299924,9.7893411,7.8894493,7.0297462
1.66009E10,13.674548,13.299933,9.7893488,7.8894555,7.029752
1.6601E10,13.674554,13.299941,9.7893565,7.8894617,7.0297578
1.66011E10,13.674559,13.299949,9.7893642,7.8894679,7.0297636
1.66012E10,13.674565,13.299957,9.7893718,7.8894741,7.0297694
1.66013E10,13.67457,13.299965,9.7893795,7.8894803,7.0297752
1.66014E10,13.674575,13.299973,9.7893872,7.8894865,7.029781
1.66015E10,13.674581,13.299981,9.7893949,7.8894927,7.0297868
1.66016E10,13.674586,13.29999,9.7894026,7.8894989,7.0297926
1.66017E10,13.674592,13.299998,9.7894102,7.8895051,7.0297984
1.66018E10,13.674597,13.300006,9.7894179,7.8895113,7.0298042
1.66019E10,13.674602,13.300014,9.7894256,7.8895175,7.02981
1.6602E10,13.674608,13.300022,9.7894333,7.8895237,7.0298158
1.66021E10,13.674613,13.30003,9.789441,7.8895299,7.0298216
1.66022E10,13.674619,13.300039,9.7894486,7.8895361,7.0298274
1.66023E10,13.674624,13.300047,9.7894563,7.8895423,7.0298332
1.66024E10,13.674629,13.300055,9.789464,7.8895485,7.029839
1.66025E10,13.674635,13.300063,9.7894717,7.8895547,7.0298448
1.66026E10,13.67464,13.300071,9.7894794,7.8895609,7.0298506
1.66027E10,13.674646,13.300079,9.789487,7.8895671,7.0298564
1.66028E10,13.674651,13.300088,9.7894947,7.8895733,7.0298622
1.66029E10,13.674656,13.300096,9.7895024,7.8895795,7.029868
1.6603E10,13.674662,13.300104,9.7895101,7.8895857,7.0298738
1.66031E10,13.674667,13.300112,9.7895178,7.8895919,7.0298796
1.66032E10,13.674673,13.30012,9.7895254,7.8895981,7.0298854
1.66033E10,13.674678,13.300128,9.7895331,7.8896043,7.0298912
1.66034E10,13.674683,13.300137,9.7895408,7.8896105,7.029897
1.66035E10,13.674689,13.300145,9.7895485,7.8896167,7.0299028
1.66036E10,13.674694,13.300153,9.7895562,7.8896229,7.0299086
1.66037E10,13.6747,13.300161,9.7895638,7.8896291,7.0299144
1.66038E10,13.674705,13.300169,9.7895715,7.8896353,7.0299202
1.66039E10,13.67471,13.300177,9.7895792,7.8896415,7.029926
1.6604E10,13.674716,13.300185,9.7895869,7.8896477,7.0299318
1.66041E10,13.674721,13.300194,9.7895946,7.8896539,7.0299376
1.66042E10,13.674727,13.300202,9.7896022,7.8896601,7.0299434
1.66043E10,13.674732,13.30021,9.7896099,7.8896663,7.0299492
1.66044E10,13.674737,13.300218,9.7896176,7.8896725,7.029955
1.66045E10,13.674743,13.300226,9.7896253,7.8896787,7.0299608
1.66046E10,13.674748,13.300234,9.789633,7.8896849,7.0299666
1.66047E10,13.674754,13.300243,9.7896406,7.8896911,7.0299724
1.66048E10,13.674759,13.300251,9.7896483,7.8896973,7.0299782
1.66049E10,13.674764,13.300259,9.789656,7.8897035,7.029984
1.6605E10,13.67477,13.300267,9.7896637,7.8897097,7.0299898
1.66051E10,13.674775,13.300275,9.7896714,7.8897159,7.0299956
1.66052E10,13.674781,13.300283,9.789679,7.8897221,7.0300014
1.66053E10,13.674786,13.300292,9.7896867,7.8897283,7.0300072
1.66054E10,13.674791,13.3003,9.7896944,7.8897345,7.030013
1.66055E10,13.674797,13.300308,9.7897021,7.8897407,7.0300188
1.66056E10,13.674802,13.300316,9.7897097,7.8897469,7.0300246
1.66057E10,13.674808,13.300324,9.7897174,7.8897531,7.0300304
1.66058E10,13.674813,13.300332,9.7897251,7.8897593,7.0300362
1.66059E10,13.674818,13.300341,9.7897328,7.8897655,7.030042
1.6606E10,13.674824,13.300349,9.7897405,7.8897717,7.0300478
1.66061E10,13.674829,13.300357,9.7897481,7.8897779,7.0300536
1.66062E10,13.674835,13.300365,9.7897558,7.8897841,7.0300594
1.66063E10,13.67484,13.300373,9.7897635,7.8897903,7.0300651
1.66064E10,13.674845,13.300381,9.7897712,7.8897965,7.0300709
1.66065E10,13.674851,13.300389,9.7897789,7.8898027,7.0300767
1.66066E10,13.674856,13.300398,9.7897865,7.8898089,7.0300825
1.66067E10,13.674862,13.300406,9.7897942,7.8898151,7.0300883
1.66068E10,13.674867,13.300414,9.7898019,7.8898213,7.0300941
1.66069E10,13.674872,13.300422,9.7898096,7.8898275,7.0300999
1.6607E10,13.674878,13.30043,9.7898173,7.8898337,7.0301057
1.66071E10,13.674883,13.300438,9.7898249,7.8898399,7.0301115
1.66072E10,13.674889,13.300447,9.7898326,7.8898461,7.0301173
1.66073E10,13.674894,13.300455,9.7898403,7.8898523,7.0301231
1.66074E10,13.674899,13.300463,9.789848,7.8898585,7.0301289
1.66075E10,13.674905,13.300471,9.7898557,7.8898647,7.0301347
1.66076E10,13.67491,13.300479,9.7898633,7.8898709,7.0301405
1.66077E10,13.674916,13.300487,9.789871,7.8898771,7.0301463
1.66078E10,13.674921,13.300496,9.7898787,7.8898833,7.0301521
1.66079E10,13.674926,13.300504,9.7898864,7.8898895,7.0301579
1.6608E10,13.674932,13.300512,9.7898941,7.8898957,7.0301637
1.66081E10,13.674937,13.30052,9.7899017,7.8899019,7.0301695
1.66082E10,13.674943,13.300528,9.7899094,7.8899081,7.0301753
1.66083E10,13.674948,13.300536,9.7899171,7.8899143,7.0301811
1.66084E10,13.674953,13.300545,9.7899248,7.8899205,7.0301869
1.66085E10,13.674959,13.300553,9.7899325,7.8899267,7.0301927
1.66086E10,13.674964,13.300561,9.7899401,7.8899329,7.0301985
1.66087E10,13.67497,13.300569,9.7899478,7.8899391,7.0302043
1.66088E10,13.674975,13.300577,9.7899555,7.8899453,7.0302101
1.66089E10,13.67498,13.300585,9.7899632,7.8899515,7.0302159
1.6609E10,13.674986,13.300593,9.7899709,7.8899577,7.0302217
1.66091E10,13.674991,13.300602,9.7899785,7.8899639,7.0302275
1.66092E10,13.674997,13.30061,9.7899862,7.8899701,7.0302333
1.66093E10,13.675002,13.300618,9.7899939,7.8899763,7.0302391
1.66094E10,13.675007,13.300626,9.7900016,7.8899825,7.0302449
1.66095E10,13.675013,13.300634,9.7900093,7.8899887,7.0302507
1.66096E10,13.675018,13.300642,9.7900169,7.8899949,7.0302565
1.66097E10,13.675024,13.300651,9.7900246,7.8900011,7.0302623
1.66098E10,13.675029,13.300659,9.7900323,7.8900073,7.0302681
1.66099E10,13.675034,13.300667,9.79004,7.8900135,7.0302739
1.661E10,13.67504,13.300675,9.7900477,7.8900197,7.0302797
1.66101E10,13.675045,13.300683,9.7900553,7.8900259,7.0302855
1.66102E10,13.675051,13.300691,9.790063,7.8900321,7.0302913
1.66103E10,13.675056,13.3007,9.7900707,7.8900383,7.0302971
1.66104E10,13.675061,13.300708,9.7900784,7.8900445,7.0303029
1.66105E10,13.675067,13.300716,9.7900861,7.8900507,7.0303087
1.66106E10,13.675072,13.300724,9.7900937,7.8900569,7.0303145
1.66107E10,13.675078,13.300732,9.7901014,7.8900631,7.0303203
1.66108E10,13.675083,13.30074,9.7901091,7.8900693,7.0303261
1.66109E10,13.675088,13.300749,9.7901168,7.8900755,7.0303319
1.6611E10,13.675094,13.300757,9.7901245,7.8900817,7.0303377
1.66111E10,13.675099,13.300765,9.7901321,7.8900879,7.0303435
1.66112E10,13.675105,13.300773,9.7901398,7.8900941,7.0303493
1.66113E10,13.67511,13.300781,9.7901475,7.8901003,7.0303551
1.66114E10,13.675115,13.300789,9.7901552,7.8901065,7.0303609
1.66115E10,13.675121,13.300797,9.7901629,7.8901127,7.0303667
1.66116E10,13.675126,13.300806,9.7901705,7.8901189,7.0303725
1.66117E10,13.675132,13.300814,9.7901782,7.8901251,7.0303783
1.66118E10,13.675137,13.300822,9.7901859,7.8901313,7.0303841
1.66119E10,13.675142,13.30083,9.7901936,7.8901375,7.0303899
1.6612E10,13.675148,13.300838,9.7902013,7.8901437,7.0303957
1.66121E10,13.675153,13.300846,9.7902089,7.8901499,7.0304015
1.66122E10,13.675159,13.300855,9.7902166,7.8901561,7.0304073
1.66123E10,13.675164,13.300863,9.7902243,7.8901623,7.0304131
1.66124E10,13.675169,13.300871,9.790232,7.8901685,7.0304189
1.66125E10,13.675175,13.300879,9.7902397,7.8901747,7.0304247
1.66126E10,13.67518,13.300887,9.7902473,7.8901809,7.0304305
1.66127E10,13.675186,13.300895,9.790255,7.8901871,7.0304363
1.66128E10,13.675191,13.300904,9.7902627,7.8901933,7.0304421
1.66129E10,13.675196,13.300912,9.7902704,7.8901995,7.0304479
1.6613E10,13.675202,13.30092,9.7902781,7.8902057,7.0304537
1.66131E10,13.675207,13.300928,9.7902857,7.8902119,7.0304595
1.66132E10,13.675213,13.300936,9.7902934,7.8902181,7.0304653
1.66133E10,13.675218,13.300944,9.7903011,7.8902243,7.0304711
1.66134E10,13.675223,13.300953,9.7903088,7.8902305,7.0304769
1.66135E10,13.675229,13.300961,9.7903165,7.8902367,7.0304827
1.66136E10,13.675234,13.300969,9.7903241,7.8902429,7.0304885
1.66137E10,13.67524,13.300977,9.7903318,7.8902491,7.0304943
1.66138E10,13.675245,13.300985,9.7903395,7.8902553,7.0305001
1.66139E10,13.67525,13.300993,9.7903472,7.8902615,7.0305059
1.6614E10,13.675256,13.301001,9.7903549,7.8902677,7.0305117
1.66141E10,13.675261,13.30101,9.7903625,7.8902739,7.0305175
1.66142E10,13.675267,13.301018,9.7903702,7.8902801,7.0305233
1.66143E10,13.675272,13.301026,9.7903779,7.8902863,7.0305291
1.66144E10,13.675277,13.301034,9.7903856,7.8902925,7.0305349
1.66145E10,13.675283,13.301042,9.7903933,7.8902987,7.0305407
1.66146E10,13.675288,13.30105,9.7904009,7.8903049,7.0305465
1.66147E10,13.675294,13.301059,9.7904086,7.8903111,7.0305523
1.66148E10,13.675299,13.301067,9.7904163,7.8903173,7.0305581
1.66149E10,13.675304,13.301075,9.790424,7.8903235,7.0305639
1.6615E10,13.67531,13.301083,9.7904317,7.8903297,7.0305697
1.66151E10,13.675315,13.301091,9.7904393,7.8903359,7.0305755
1.66152E10,13.675321,13.301099,9.790447,7.8903421,7.0305813
1.66153E10,13.675326,13.301108,9.7904547,7.8903483,7.0305871
1.66154E10,13.675331,13.301116,9.7904624,7.8903545,7.0305929
1.66155E10,13.675337,13.301124,9.7904701,7.8903607,7.0305987
1.66156E10,13.675342,13.301132,9.7904777,7.8903669,7.0306045
1.66157E10,13.675348,13.30114,9.7904854,7.8903731,7.0306103
1.66158E10,13.675353,13.301148,9.7904931,7.8903793,7.0306161
1.66159E10,13.675358,13.301157,9.7905008,7.8903855,7.0306219
1.6616E10,13.675364,13.301165,9.7905085,7.8903917,7.0306277
1.66161E10,13.675369,13.301173,9.7905161,7.8903979,7.0306335
1.66162E10,13.675375,13.301181,9.7905238,7.8904041,7.0306393
1.66163E10,13.67538,13.301189,9.7905315,7.8904103,7.0306451
1.66164E10,13.675385,13.301197,9.7905392,7.8904165,7.0306509
1.66165E10,13.675391,13.301205,9.7905469,7.8904227,7.0306567
1.66166E10,13.675396,13.301214,9.7905545,7.8904289,7.0306625
1.66167E10,13.675402,13.301222,9.7905622,7.8904351,7.0306683
1.66168E10,13.675407,13.30123,9.7905699,7.8904413,7.0306741
1.66169E10,13.675412,13.301238,9.7905776,7.8904475,7.0306799
1.6617E10,13.675418,13.301246,9.7905853,7.8904537,7.0306857
1.66171E10,13.675423,13.301254,9.7905929,7.8904599,7.0306915
1.66172E10,13.675429,13.301263,9.7906006,7.8904661,7.0306973
1.66173E10,13.675434,13.301271,9.7906083,7.8904723,7.0307031
1.66174E10,13.675439,13.301279,9.790616,7.8904785,7.0307089
1.66175E10,13.675445,13.301287,9.7906237,7.8904847,7.0307147
1.66176E10,13.67545,13.301295,9.7906313,7.8904909,7.0307205
1.66177E10,13.675456,13.301303,9.790639,7.8904971,7.0307263
1.66178E10,13.675461,13.301312,9.7906467,7.8905033,7.0307321
1.66179E10,13.675466,13.30132,9.7906544,7.8905095,7.0307379
1.6618E10,13.675472,13.301328,9.7906621,7.8905157,7.0307437
1.66181E10,13.675477,13.301336,9.7906697,7.8905219,7.0307495
1.66182E10,13.675483,13.301344,9.7906774,7.8905281,7.0307553
1.66183E10,13.675488,13.301352,9.7906851,7.8905343,7.0307611
1.66184E10,13.675493,13.301361,9.7906928,7.8905405,7.0307669
1.66185E10,13.675499,13.301369,9.7907004,7.8905467,7.0307727
1.66186E10,13.675504,13.301377,9.7907081,7.8905529,7.0307785
1.66187E10,13.67551,13.301385,9.7907158,7.8905591,7.0307843
1.66188E10,13.675515,13.301393,9.7907235,7.8905653,7.0307901
1.66189E10,13.67552,13.301401,9.7907312,7.8905715,7.0307959
1.6619E10,13.675526,13.30141,9.7907388,7.8905777,7.0308017
1.66191E10,13.675531,13.301418,9.7907465,7.8905839,7.0308075
1.66192E10,13.675537,13.301426,9.7907542,7.8905901,7.0308133
1.66193E10,13.675542,13.301434,9.7907619,7.8905963,7.0308191
1.66194E10,13.675547,13.301442,9.7907696,7.8906025,7.0308249
1.66195E10,13.675553,13.30145,9.7907772,7.8906087,7.0308307
1.66196E10,13.675558,13.301458,9.7907849,7.8906149,7.0308365
1.66197E10,13.675564,13.301467,9.7907926,7.8906211,7.0308423
1.66198E10,13.675569,13.301475,9.7908003,7.8906273,7.0308481
1.66199E10,13.675574,13.301483,9.790808,7.8906335,7.0308539
1.662E10,13.67558,13.301491,9.7908156,7.8906397,7.0308597
1.66201E10,13.675585,13.301499,9.7908233,7.8906459,7.0308655
1.66202E10,13.675591,13.301507,9.790831,7.8906521,7.0308713
1.66203E10,13.675596,13.301516,9.7908387,7.8906583,7.0308771
1.66204E10,13.675601,13.301524,9.7908464,7.8906645,7.0308829
1.66205E10,13.675607,13.301532,9.790854,7.8906707,7.0308887
1.66206E10,13.675612,13.30154,9.7908617,7.8906769,7.0308945
1.66207E10,13.675618,13.301548,9.7908694,7.8906831,7.0309003
1.66208E10,13.675623,13.301556,9.7908771,7.8906893,7.0309061
1.66209E10,13.675628,13.301565,9.7908848,7.8906955,7.0309119
1.6621E10,13.675634,13.301573,9.7908924,7.8907017,7.0309177
