gapp,rapp,newrabs
18.074879151187424,16.80146198345998,-22.756282786038234
17.844962493757812,17.087836385201918,-21.040961335010522
17.81829820584975,17.157799058849257,-20.164499169321388
17.69149534430594,17.210141901822475,-20.933507979970614
18.50590483706251,17.132501828472506,-22.41909645912147
17.805108593882302,16.846822237301502,-20.19652115144141
18.80762973794301,17.866876412349036,-21.44999325471761
18.779186860625835,17.870361718848592,-21.68918842208965
17.66510081436885,17.072338156660173,-21.400496305460628
17.96643259207371,17.561606463608747,-18.132921674104665
18.747028718667885,17.804791761705523,-21.522211949736985
18.42123274599367,17.593139730824568,-20.565083845574108
17.093332958869375,16.044495797634887,-21.947594518588787
19.217134585259608,17.713876507374685,-22.54911190048154
18.74665160152123,17.50388862675441,-22.017433979351154
17.942302640625194,16.836142605369865,-21.919431709330816
17.94126944905235,17.276443758513246,-19.771182139182137
16.52512300144,15.489701734316945,-22.47640868965933
18.077981047538408,17.25368372134526,-20.716536256768897
18.76893853806383,17.55155688516526,-21.59783548369522
18.44317890299515,17.234383864873685,-21.918172541181832
20.584826373502487,18.946767553115357,-22.296845321380978
18.23701172019016,17.195924710128104,-20.79225699653047
18.23072165553082,17.58057094865105,-19.247252859166665
17.577708208954768,17.051029560970214,-20.522517228665123
17.76854075194519,16.448605410131854,-23.02842197168882
19.096499247237738,17.823160016170085,-21.651649651022524
17.870193539658878,16.751268569353208,-21.870381995358272
20.486841754778077,18.643658525121573,-22.65546749562747
18.16731212126286,17.192787950995957,-20.902784282948225
18.57803285462989,17.871245393519338,-20.106259778393834
18.842589473556096,18.377084053853558,-21.08039272042536
18.336532901059194,17.340791595690455,-21.27358412749198
18.190729530597842,17.47131028008976,-20.057450731184716
20.710627836137483,18.839196373671562,-22.359041736826093
21.23810649931813,19.329913928737277,-22.32463265734431
18.747594743080093,17.609554310851514,-21.65851918832074
17.0730846762983,16.412217903974174,-18.831677504162492
18.958483241449336,17.833396572024775,-20.904049353728375
17.0592478458453,16.098071731497335,-21.494676267247996
18.458325211010184,17.758060438384412,-20.34219853212771
18.022975253450717,16.93541241222369,-21.157977582084854
18.747028718667885,17.750878062396644,-20.348264858812684
15.988969182260156,15.077258660197572,-20.050734614376694
17.291738503569427,16.29405349177336,-21.715471306191624
18.709947114183386,17.793095305938785,-21.33472567364555
18.570231881748235,17.552027359277496,-21.162354138648354
17.543932368123713,16.77854201200126,-21.41551877631558
17.31600068424148,16.338170247097473,-21.889494471353203
18.672856496876257,17.776998432956894,-21.020652125028676
17.787781017971163,16.834796802685496,-21.38395340741115
17.520368992488805,16.593731302746058,-21.887701628682017
18.191351150558766,17.233588029539185,-20.96751404262264
20.62326675719276,18.831422129599268,-22.453661455014363
17.089269387179918,16.75000890057928,-18.449731165889155
20.579764879067845,19.028857551978696,-22.107350725389182
18.167809868174594,17.32660341074824,-21.667517741831112
18.766343462379375,17.664369902302745,-21.44185773642738
18.50771896890243,17.452943746814903,-21.472008828663412
17.460039759247017,17.0349137193757,-19.405155632475562
18.541760234371957,17.67573649463136,-20.28585397983457
18.67479590513083,18.384690059603223,-20.540644519719983
18.10991681518825,17.475512229689038,-20.28698170700919
17.686548284735586,16.623825894364394,-21.946204210314853
20.267010038874837,18.3920777384239,-23.345344116920742
17.174155290332102,16.511418033070903,-18.281376191748386
17.81889973748047,17.215375025563112,-17.46581926453468
18.5281079051528,17.460731705063175,-20.724507234409465
18.724997716518835,17.787937016598327,-20.390642733233236
18.17719870304858,17.422227159187265,-20.736201265408774
18.658159300561742,17.50662303215025,-21.718404874974688
18.721768183992545,17.57107921755219,-21.643967368472147
18.17591618959512,17.21307673328524,-20.341917112075713
20.54740342067685,18.902010483383656,-22.083289831836176
16.21579580443872,15.317576807529598,-20.447857902433313
18.44861011689627,17.795291037811644,-21.42280922841786
Infinity,19.686474263546195,-21.96407833817809
17.80955363245976,16.853561113169214,-19.906889210868705
18.44232385922364,17.73401740844762,-20.63446817571169
20.731014817829042,18.91879295015361,-22.59889350670901
16.219007554486502,15.445498167099608,-20.710479194089118
17.640795587699095,16.69437188958286,-21.469755801019055
20.03815606108926,18.326179343650402,-22.621011179013266
18.5596260124939,17.846771814759073,-21.010829617489506
18.42529207071012,17.413852856402066,-20.736531905297817
18.698884766777688,17.52681726080433,-21.87063282393362
18.164716593099037,17.729981428463198,-18.03814132801707
18.564955857681447,17.717962625927065,-20.6181784499435
17.770265403348283,17.132352693383034,-21.221938378129863
18.37694995100302,17.228988629750795,-21.481923912160596
21.20150411980432,19.29416348568534,-22.27652047187565
18.08298303115587,17.12449494837312,-21.279789333225544
18.15374059430058,17.442768708886284,-21.308111985275502
18.128002213700803,17.586027655259038,-19.283750200634742
18.35058035084358,17.75276355963684,-19.25139431983704
19.093575599912477,17.761517252606886,-21.595324737114602
21.3569991388538,19.503004013718503,-22.528903339800536
19.130262906219805,17.87901849885761,-21.839516763116713
18.688827400354477,17.673102853153658,-21.33434795936119
20.841844378558925,18.942152598164604,-22.626067653153314
19.213099846485044,17.93808631306731,-21.352862220323452
18.265020386089724,17.331764613746437,-21.614237006878703
17.96354153374204,17.595096438968007,-19.149444423357686
18.713781748626538,17.704305451830997,-20.032414340468463
18.738480710626554,17.83926630919651,-22.301191668086574
17.963678990650628,16.91884565950445,-20.61874918260949
18.535222957537563,17.78342416552099,-19.962554590403634
20.102334159078076,18.384960299388148,-22.527962201247675
16.89041866690922,15.842688812056359,-21.9005492190285
20.626883006736485,18.79523589805816,-22.25683405603347
17.617022564268375,16.758479826222462,-20.766568305722174
17.70882665095649,16.572398318748377,-20.393215304075895
17.10767643700101,16.075211586017637,-20.983530004191223
21.48865563840419,19.406623327330657,-21.915826637163086
20.200018583196417,19.001513993178072,-19.688695701245067
18.59421453509892,17.77041879370008,-21.278948609567557
20.860641798866148,18.928647222810277,-22.644884462268692
17.737696157981837,16.6037577318128,-22.064483843661442
16.043166234614,15.07203745293166,-21.357075206712587
18.456158776291097,17.34472412944799,-21.311216897383026
18.443749375690224,17.393060015494065,-21.274891202491396
18.377620826261214,17.461799438615266,-21.210175534336564
20.72359404663903,18.869067076011397,-22.440090429812244
17.03240312420035,16.29671571902302,-20.089721360304146
21.246840178023255,19.346756740675083,-22.327095027175346
15.564368440070346,14.568251845379386,-21.84264513957408
18.34933744522008,17.495458305313143,-18.842205396305197
16.31956150620295,15.346236938551982,-20.992480900771525
17.930235839072672,17.232979914997166,-19.140465778052977
18.697442302417265,17.852549040282064,-21.63408624115653
18.794349015649793,17.931525455105962,-18.452306446334852
17.506683190020574,16.598856844688633,-19.8620257527258
18.371397685762624,17.69707450613091,-18.626928119547337
20.09869294557958,18.477651943180057,-21.779363242233686
17.512717633560975,16.734562327130483,-20.86650680263356
20.94531961896275,19.143198343129832,-22.53201860328587
18.710129421679746,18.064167243241535,-20.605742189372435
21.038019788818026,19.1258291926924,-22.554790031619447
18.562804888902882,17.92381037885675,-19.90716376094462
16.909848384904386,15.931057223584126,-21.1306833683269
21.22795890350593,19.321253449679226,-22.608099900935684
18.006926287994084,17.568751019539995,-20.285310217798347
18.905104119189225,17.956688860389512,-19.66188478316281
18.30764966111726,17.919709122319425,-19.93891729103538
18.061104507011983,17.602071295568855,-20.26063159888067
21.525354461072247,20.775109559180642,-11.491499246604462
17.298746708258513,16.32006572969346,-21.560721365586133
17.91768634533903,17.258820141903833,-19.736868559359856
17.937549262824483,17.08685477586794,-19.897596989540695
17.03987411759261,16.429952252504968,-21.487609043347234
17.156338203514856,16.278118835588593,-19.451316385535073
17.094320325486812,16.19276739972525,-20.46899216939355
18.899240256375215,17.762050014308223,-20.963269981579018
19.980288257383528,18.086416141343868,-23.183197862462585
17.37572058111916,16.364959481512123,-21.56292244695996
17.221119142474883,16.259167360774846,-21.36527622159805
18.142928491027895,17.605625094129245,-19.391485320043905
18.06376512230657,17.271368787013124,-21.829924564482084
17.83661282379864,16.96272268970018,-19.647584352742435
19.62257110210077,18.07686133311133,-22.460041177135707
17.443762057773093,16.528185351387457,-22.607811396478063
17.73446263782528,16.804751363078644,-20.223256523749072
18.745520898325246,17.765901640307312,-20.167810423736867
20.994111849173798,19.155492606005033,-22.613595722343334
17.71646508571049,16.96771122409327,-20.033845048928463
17.620993418234683,16.559947827362272,-21.850386406891232
18.31313749482289,17.47961305654811,-19.433169848769907
15.63882748419443,14.693171087456989,-22.35350981363589
18.44282263933618,17.37502736284737,-19.671186642703688
17.72739737600866,16.79388258476279,-20.266357217190475
18.36203004898409,17.51165918192833,-19.48620974490924
18.7006905792227,17.81317862347803,-19.264054269720837
16.960118680940262,16.000555774729953,-21.14551001589073
17.645709044746603,16.814091362396574,-20.256218326615475
18.64049064106417,17.707776071949745,-19.33762414284911
16.024183617555614,15.170510573037177,-21.86452343788605
18.162457453169246,17.245113519535487,-19.784061922847023
17.093127360488545,16.142630089495945,-20.862785556268058
17.820023395487816,17.03871989425503,-19.975073677201998
21.73242195837698,19.772168559134947,-22.42473421226982
21.392102878516674,19.35583869866816,-22.15372661155056
18.789336772895417,17.795094803566563,-21.762984692743174
17.418725349836173,16.751808900074586,-20.8096936875448
19.030325635431986,17.70156563220008,-22.432004648766522
18.648212285623323,17.899389177440334,-19.71483582970137
17.4800240522194,16.61223940913633,-21.481418217557547
17.41482008748745,16.609734093050072,-21.48322119394291
18.75014527011391,17.32273592365153,-22.71120894878178
19.878979156410544,18.131527345574874,-22.991729552071682
18.245178313876146,17.644956950948306,-20.28803872416944
18.400337905104273,17.766589519860453,-20.608785201440746
18.761363030241377,17.669496344772433,-21.611118041074903
20.40289396479735,18.575936378641465,-22.769836519335087
23.641174867083173,Infinity,Infinity
20.750179554226555,19.628034484802306,-20.843571940834288
18.608729687366328,17.73899972937894,-20.50015795126881
17.68541258935202,17.303427449062532,-20.381437995079487
21.07103352418263,19.404876157649348,-22.601589150314375
18.95573668831515,17.805385854662497,-21.5736683187219
18.26381111435966,17.65474071828546,-20.390161997128452
19.49758744469046,17.889969418472553,-22.950056874608542
21.857293614287748,19.85540309071701,-22.243939550761446
18.551483058773066,17.359415305206817,-21.784625678002634
18.27663718485403,17.16206224424888,-22.353860690761493
18.589473237798195,17.499874592735516,-20.557318203950743
18.358200083289198,17.511387210529897,-20.50000215723614
20.284434026658225,18.45270140530169,-22.819603973069704
18.605248188264362,17.09384712521679,-23.160226116676917
20.999053777165095,18.97972695948456,-22.29152665608415
18.393642986157253,17.165682675907753,-21.696712685963483
18.263992366508283,17.412279509523678,-21.991193371941534
17.922220915970875,17.252016605844084,-20.23832757187916
17.67341851219158,16.855376243160812,-21.466673495162297
21.331727962472634,19.298668428246366,-22.31599816318628
17.46058759024914,16.969746033675584,-19.74526282466519
18.622600253303112,17.406584912044416,-21.82846374594986
17.545927131054604,16.737180842544156,-20.005429997771543
16.32572908912264,15.879031015055567,-19.909097843770887
21.613137475956684,19.579562086132306,-22.000384193320485
17.689962619722387,16.74810719811598,-21.378286466312375
18.335757822109734,17.381523339172425,-21.30247820794942
18.593559289715223,17.51238483092093,-20.888171866147964
20.85195583513356,18.983202907467792,-22.340411080264168
18.564158688452586,17.87504040444623,-19.554575591874638
18.784640399236572,17.861898633592624,-19.578374220009003
16.769333857316873,15.715703228866452,-21.725874621991622
18.720755107612156,18.02244283893726,-20.67092995462422
16.494799168786635,16.039576735464173,-20.605494889277146
20.938200424473827,18.918980727005483,-22.39561181578371
20.279858196464296,18.52456778781481,-22.366987306185926
18.542072544285524,17.593074586876988,-20.836303004584458
16.16268720786031,15.06309498466787,-20.316239309165866
17.679116842942214,16.609615498508894,-20.40708665752394
18.006401683675186,16.951856740287376,-21.48267399069912
16.926647681892156,16.35283280434964,-18.788664757132572
17.8975331415404,17.29614118831909,-20.545918736175196
18.27364504014154,17.24312902757861,-22.530643054158062
17.70192573450256,17.067528812307806,-18.352300093310603
18.392757930473344,17.850688720348252,-19.128410757236843
18.433880599727225,17.915053491572642,-19.047302710327727
16.847166403902456,16.411295898000326,-20.559979778938867
20.395120786245165,18.54896561752728,-22.903765243820054
17.085588339275667,16.455656708953676,-20.530242293397798
18.288008826265347,17.68066968069258,-19.37380385067557
20.931762425799185,19.169067763739598,-22.290192313720894
18.52418368461648,17.52917999264539,-21.43010163464131
17.80107620850503,17.367246180811712,-18.06898320834457
16.610669581032077,15.969660739459904,-21.10097863868564
18.471342038573773,17.388247157724244,-21.24984120012399
21.010825039152444,19.17432478443336,-22.305889630976182
17.51383767363317,17.047889737151216,-21.41746231714309
21.370334108551354,19.578750298958248,-22.132691467646517
18.490085050355,17.63838118027254,-20.863747044552767
18.492171093457067,17.009836809699586,-23.265665113708543
18.284985221955473,17.065122018141786,-22.28942272579114
16.922300398022152,16.441385361670363,-19.046923005932825
21.046846021656627,19.253130785762316,-22.66991316129996
17.327776611770453,16.475261003414268,-18.9713664598248
17.862984301471563,16.884838472397256,-20.899636250680857
18.35484345030097,17.694961019384913,-21.281351054416426
20.640660253307992,18.94053971148903,-22.52970362693555
18.413922245615744,17.526265741715598,-20.438124502677127
18.15095937522255,17.476097126816676,-19.487931661404865
20.32743713631107,18.60425555565063,-22.6803008131589
17.968962876321335,17.568719216939108,-19.539892687909145
17.171787813357547,16.38908906364393,-20.71017324534997
16.994541873519772,16.01889691267717,-21.036530437114813
17.844182154353526,17.297629291137333,-19.776761275857147
16.404133636278367,15.455596451112775,-21.615430543405452
18.34450985768246,17.389002849470877,-21.61449361464625
18.32605138273042,17.23155439740477,-21.950516798376377
15.686444301545471,15.146667074338872,-20.60541483608123
17.818057639819905,16.820133676253384,-21.16048652905652
18.06597881598656,17.299641499657064,-21.681445389723315
17.94712198214777,17.59164202923926,-17.545079200279687
17.883266373428533,17.460356895288463,-17.685555679740787
18.44360678130017,17.547550516313912,-21.490851547497115
17.941808343067585,16.818121189490476,-22.22172350530414
17.88898482424033,16.925396265435474,-21.176316888467035
18.207467632984,17.247125363372938,-20.711454949250857
21.29297079948494,19.33398688344044,-22.47375544495044
16.748211967388336,16.200419542104576,-20.4251291381849
18.282031536922453,17.34596889161009,-22.121617717953576
18.89945729085212,17.78669022137671,-21.673483718126995
20.99635539194184,19.125869265649193,-22.398704808582835
21.141260395024766,19.405308377331558,-22.952799144148415
18.057800427677073,17.426941758431106,-20.672673868788742
21.147179542079776,19.233779523595324,-22.13328130880624
17.9764964322762,16.976944550079217,-22.05806513741973
18.47222035890993,17.70520820777157,-22.15579721984482
20.680999482786497,18.884798064366883,-22.466118960654995
19.825991816806443,18.159873490752965,-22.584165159016266
17.87732394232369,17.424763214148477,-18.727148878818973
18.89188732864755,17.873731767237636,-20.448542319397987
18.206550054472636,17.07889230867908,-22.029241831414048
18.516148748621823,17.614893039223027,-19.988112593036412
17.848872865711463,17.714022240043782,-19.396902219618823
20.38642065488377,18.610557771829512,-22.61267612879623
18.08334124691384,17.333764158659683,-21.23440690137327
16.841754709252392,15.833693545871789,-21.76841671867767
18.43763291073963,17.311265469191618,-22.49822155279746
18.745144235950143,17.50355851902068,-21.86230484183178
17.894862631075632,17.180330759484484,-20.403009528869838
17.887787521460275,17.06656538425677,-20.2921009404564
18.69447321748948,17.786729094770244,-19.794272044794724
17.98937315468178,17.440275219645166,-20.174799889009897
18.119345016241702,17.195924710128104,-20.527291379070327
17.654533891213,16.700454600946877,-21.737921985296047
18.912064187254295,18.548651318814997,-19.904653306043834
18.20123188159021,17.490170599311732,-19.888747260740153
17.582408306914424,16.79152867348858,-20.64281447831617
18.031772573442602,17.287525693601644,-21.17200401627897
18.28547832980761,17.843443333296257,-19.888395778173937
17.871076954913114,17.140804482676664,-20.578815223708162
17.888899276601187,17.82820558772837,-16.656755005565913
15.08208569754121,14.441795806528276,-21.100473628472038
17.750162474943686,16.767245749221196,-20.959646551640112
18.555981796844,17.65885210800365,-20.757032093575738
18.33073306402256,17.137480061315564,-22.160286194278576
18.450259191386543,17.67051061376946,-20.875080822992224
18.99758700481282,18.5540853914381,-19.862677295896383
18.603263709508205,17.70412499068157,-20.89497215401957
17.56499826028469,17.09090942300393,-19.218468768624362
18.28825603976812,17.874406960262625,-21.523811337822245
18.11380454930073,17.636039899373166,-20.56343181159788
17.75480353714662,16.99465454199467,-19.251400290067693
18.51653001927864,17.66900710671316,-19.958506914882065
18.48067310000294,17.6312035933717,-20.794839170436276
18.27242612959801,17.425460984428675,-20.90297649526135
18.488448815841075,17.579540724986963,-21.387864643914547
18.71113262726592,17.54352771285057,-21.655598670933536
20.357608644307824,18.61840376974589,-22.87208825113558
17.914133448051963,17.447659057171272,-18.854098406858604
17.3129003048331,16.44020168166086,-21.515600357463036
18.65755126124946,17.764450904426603,-19.95991809407674
18.240377422511422,17.486472606427647,-21.280232668018193
17.120861505440125,16.38801470727345,-20.254300772872497
16.059150052024215,15.241088661060708,-21.39880257324289
19.84807280161163,18.183297556070492,-22.92289489394041
17.948341527945153,17.461366474337687,-19.177204985658967
19.333841153164578,17.629753508741324,-23.52955521454171
17.968042090543044,16.815682314274405,-22.177238203253367
18.12576491357509,17.612502281382596,-19.56103076971347
17.98820046706596,17.498380599485138,-19.06777581529687
17.7773072564621,17.04212745228562,-21.63116708715998
17.96074954613544,17.18616068485995,-20.448766566055227
20.77645378738469,18.850029587294934,-22.849509118478856
19.346625616238036,18.383812367312693,-22.897033744666437
14.337912534299356,13.664696047367386,-21.11363970777652
18.301438472053924,17.358102497355766,-20.425152904721728
20.293878939381436,18.442680062913304,-22.934815061809367
18.63699115255735,17.62326890363922,-21.52547386349321
16.796304152280406,15.900543545971438,-21.878879489918134
17.904368573103802,17.227405490768938,-20.47014450040458
18.27504851660806,17.384180993375473,-20.38214662751647
18.431268725385543,17.66496160332573,-20.075238568930544
17.13147913855297,16.159550576434434,-21.572523476822006
18.334660724247605,17.410020082927723,-20.3143360946612
17.624307916628588,16.58179226973062,-21.15517432013427
17.925933245859163,17.453889063825237,-19.326532351214553
19.13295072657275,17.771071112135722,-22.462674249984538
21.030809215419602,19.175765482773947,-22.751762892466893
18.885869240950733,17.70224999163323,-21.934040905298495
18.69447321748948,17.477589991080627,-22.072348766071947
17.45486400732502,16.606814013743893,-21.144465490598797
18.045326054934357,17.281224697146392,-20.490706972634307
19.538250786694185,17.74146209389074,-23.613015625490583
20.593005103030656,19.11762571347763,-22.821921850029675
21.590038838258884,19.34358285515777,-21.964146374676396
20.43835498670996,19.08468433537511,-22.24682967453483
16.551576341477606,15.590065931905919,-22.171756508344423
17.690603913835197,16.73049190010861,-21.020598212707725
17.791412231108986,17.432098202200187,-20.025983874430246
18.245594170905356,17.27185340782176,-20.454303156770713
17.07828377573744,16.157290780786475,-21.57935158035921
18.2526888291139,17.633974193410545,-21.405991570643806
21.27115401746392,19.400270811527882,-22.5358013993659
18.59708568315549,17.665309765750912,-21.16780810945022
18.604420891297075,17.528013389162687,-21.177640252009127
17.877154558134528,17.283892688699233,-20.947450604350387
17.72905784642655,16.67207665582523,-22.039191074649487
17.081879107605552,16.239323134943696,-21.23960071555281
17.881437796023867,17.016866116916994,-21.64440715960071
18.624704654543713,17.50427885968835,-21.162568702204076
18.106670187576846,17.720304549948644,-20.0544623373099
17.987263228074347,16.918810702850116,-21.798562778656894
16.657679118019807,16.020426669162354,-21.750527100421117
19.146177144251034,17.792860259191876,-21.577117781120826
18.576339237346083,17.4042003921651,-21.97145221176268
18.01003100894352,17.164452543945607,-22.188695744036984
18.593886862976724,17.539457664176233,-21.547440423167608
18.327267900484266,17.772453879561986,-20.02023985299939
18.035047205036925,17.486856628572518,-20.306427010456744
18.151885709760002,17.308730104091005,-21.765785053769378
17.272435280812708,16.385440581135036,-20.24315686891351
18.58743608241408,17.74164886935447,-20.06989366303923
17.63046147732438,16.485267921011094,-22.126425560679387
17.135982039794307,16.200780975035606,-21.99600269086151
18.15112281191852,17.734574000708015,-20.001145159780144
16.500072410194726,15.430858142540352,-23.035074860846592
18.121834193664036,17.128268013680092,-21.664401980465037
18.29457848996058,17.238888661089327,-21.196888243864876
18.426344386677947,17.4536024969832,-21.038655771063908
18.52941909945249,17.55705847594104,-20.91088163990497
15.480678605977197,14.914377833872884,-19.76763380766902
19.8302801896022,18.41295130148,-21.994996439699193
20.64813101351482,18.71204533473908,-16.028090929575562
18.57924421755586,17.47712137037228,-21.388744420411122
17.948974351619277,17.456040729431585,-20.438385107849392
18.108344639288582,17.207078016601024,-20.6187405416308
18.30802722738452,17.626489643710222,-21.926590059777027
19.159401139157602,18.523722962418937,-20.515147814360724
17.919621119364088,17.250922437263817,-20.570214421881488
18.14769650832836,17.136709491754097,-22.38734282942223
17.89705893255914,16.748615985467715,-22.80926162671794
18.119979985647753,17.194434144989863,-21.815973132840057
20.934941328427307,19.118700920268033,-22.37143050340621
18.32394155135959,17.450712453654738,-20.26382906993681
18.14438921764755,17.59056880276875,-20.135046701324796
16.478115691135066,15.791102804701886,-22.01073751822713
17.796037120157074,17.190334519771362,-21.806541174615113
16.88975367902534,15.994261239209088,-21.82701638639088
18.221383451845462,17.3795677748111,-22.16524162891558
18.767400003059457,17.644717771149637,-21.906213486698363
19.141664480633942,18.018723650742565,-21.481512928675173
18.520656318648697,17.84004312221368,-21.170751202196634
17.784939302606766,17.093908793645106,-20.625714456295206
18.33511231408189,17.25776700162225,-21.603592296370955
17.857525533396533,16.75567391506062,-22.33533562886806
18.68695198819936,17.585639212974492,-21.51560710070462
18.664870813014282,17.665240043263644,-21.192925600705053
18.44211025526844,17.316126902780347,-21.77850344814076
18.30319153726068,17.51066213987564,-21.549972363582754
18.81543575564016,17.4996951701607,-22.189386767044518
19.192991581804613,18.46499598555308,-21.219128935453135
18.71085889156665,17.60846324058914,-20.952202734070788
18.747689074848616,17.7910211972983,Infinity
18.10025787570114,16.996477329776106,-22.09096604198662
18.061907001395504,17.599151473573933,-20.360672259853146
18.052962687902998,17.163026487359964,-21.603172491361114
18.471488429199617,17.413659529616915,-21.671450424248988
20.66963684791468,18.78483569122968,-22.94217183801708
18.341389956936133,17.47034959469584,-22.334450026636326
17.4331380499409,17.37558724150457,-20.587372037914058
18.27982151210056,17.67837643742903,-19.633198748047683
18.33028319811472,17.498709136432176,-21.371874333511776
19.004881082829336,18.637076471691422,-20.282046682332073
17.411700471880216,16.56362766648295,-22.197479642128414
18.639636184916903,17.631743686508734,-20.939347023131496
20.220231231675577,18.485776599655715,-22.761516779656425
20.744050293483276,18.89285768928064,-22.95912848434795
17.489696518227596,16.385440581135036,-22.377170735055664
17.105823707874343,15.951695150715715,-22.99659155365316
18.99063663030531,17.734536842472515,-21.19798869325139
17.221882713762447,16.4388730151852,-22.31662045144848
18.49284250204537,17.765634280120842,-21.71488507467835
17.810110500597936,17.238113108469797,-21.494820500554958
18.409974245955105,17.255878673770788,-21.69563606665873
16.44927558803854,15.860113425394538,-21.297498120582013
15.94968530977632,15.478353172587795,-19.242347286729498
18.39439238995221,17.165550786528293,-22.04598434003959
18.962581496410927,17.77410779863279,-21.43970178748736
17.950467619029418,17.25104131222303,-20.44981712411368
17.455983313023857,16.505538952468363,-21.12756218544765
18.898372630930503,17.55416275421998,-22.616922560431483
18.86832863836475,17.628238167817976,-22.065733767630853
17.707703673851576,16.650790667371247,-23.048972232739814
18.658159300561742,17.783113597479932,-21.926782582439316
17.98951398967123,16.76507035775966,-22.937494852189253
19.069221581108188,17.75760542834751,-21.94913605871338
18.55030225990466,17.565728653737715,-21.00948047804981
17.699802897121977,16.651570583879668,-21.667377406113673
17.3527626614653,16.389411577968225,-20.737269612442347
18.447464459917434,17.570345124161882,-20.784186632434896
20.73872282592759,18.977007870951617,-23.020344656458967
17.880927918031453,17.232044955970316,-21.093553163449243
17.254446670813955,16.61569049583226,-21.232810871367896
17.188021185643997,16.28171546766368,-21.457084827969695
16.54211730322715,15.64644822875804,-21.61519679208206
18.64425883158345,17.351275337371142,-22.650154695468395
18.248509898652834,17.494773672223822,-21.413916909210286
17.29770376429152,16.61929867911281,-22.008005473586174
18.367933571756843,17.481963408076417,-22.120492172631096
18.559864151846703,17.502748782963458,-21.31291583630707
19.673690261463683,17.97788871001847,-23.67908257705261
20.754904107039245,18.864433931286946,-23.07537595082102
16.50385306460189,15.85615854793263,-21.999559540163645
17.66152074517111,16.664223663159454,-21.652941095226723
17.231951531530633,16.317547067785675,-21.196342918384595
17.44504055749716,16.4129977991388,-21.894744394347953
17.942752149822205,17.008885236884062,-20.88120459682917
18.16025791947883,17.315697834289715,-22.360299304486617
20.86481203051546,19.105842402966424,-22.93484892542596
16.393828902225003,15.501407368498171,-22.180159492673425
17.364814398296282,16.38833690257426,-21.283479430179455
20.461115294742008,18.693844438212302,-22.91142493727157
17.373110089450044,16.673109392756054,-21.11480466586243
18.34776937516478,17.07885180006273,-22.590866399209276
18.516225080804354,17.422895414330576,-21.157997430691836
17.961801384834978,16.990251370336317,-21.065765758430835
18.834177638799808,17.581892200443086,-22.28569507141428
17.4221157693023,17.078669116714018,-17.763708329259963
18.9123276647343,17.739223290905677,-21.98177132104346
18.9123276647343,17.739223290905677,-21.98177132104346
18.215818806126585,17.389515897900843,-21.012819864832395
18.18015990433141,17.51562606995872,-21.860170976801513
17.948341527945153,17.072903078111743,-22.326058035322774
16.779311617829755,16.39436883187046,-21.103943571215076
18.165157984760206,17.780090402691734,-19.961092132759603
21.04567023809772,19.33379250222152,-22.848923784120792
14.499358592165478,13.792872348867299,-20.793504962244796
17.683675864442755,16.510540167001317,-22.879627998756618
16.499120368090338,15.85569808254592,-21.63620430937857
17.950467619029418,17.153422249892053,-21.589118472086803
17.862608435938817,16.805508287265972,-21.9769098933973
18.191238132182086,17.344542651671127,-20.182206144214867
18.07133054027633,17.045939338125912,-21.692430890427254
17.02916161094874,16.344341603993705,-21.594505963276426
19.872418632114538,18.225050771751036,-22.942468374593204
19.002730684551885,17.41142482525155,-22.58554353491013
18.088111007711767,17.222623633162492,-21.49455794114067
18.786594759373024,18.27212161565776,-21.105231389324928
18.25262894709011,17.196580265195884,-21.505074565142706
18.861391057474016,17.836857536890314,-20.862125276214456
18.034166446433623,17.187976328593727,-21.52985204775831
19.193119580756154,17.853128408987097,-22.130871660755645
18.545905278714294,17.654154660083442,-21.03926866468671
18.256523622464705,17.241855205284118,-21.49611304485868
19.35301713180538,17.54876962738721,-23.60133155603299
19.7197091867203,18.04537545659128,-23.127989192868874
17.552121496831155,16.457681405228904,-22.51756541285993
18.591105813738686,17.408782140174786,-21.593057966271736
18.090838642103925,17.484141988118587,-21.02348196027831
19.06027500927771,17.606218542439514,-22.98348562921786
18.41115029041074,17.632993571192763,-21.774730925301164
19.442994566364483,17.970483841895522,-22.621284384546634
18.210110030402127,17.555609603896066,-20.265726812051277
17.879951608817912,17.4458083640311,-19.76740019952559
17.293937614322566,16.4154177711903,-20.95908400342296
18.304445501080387,17.796980140889282,-21.40540101785215
16.946509228824986,16.48550283656531,-20.217248172832072
17.954323264256793,17.01648291521729,-22.187019483265807
19.31816905035243,17.83600140086407,-22.78396027784953
18.74176041502988,17.393954663401622,-22.677301963908953
20.778718117485774,18.91367921126686,-22.780612030091483
18.472073869570856,17.696106751903407,-21.8623246910146
18.131473864336478,17.824651040382456,-18.847826525005168
16.6627428832796,16.112472298500016,-20.231632722469527
20.176967640152178,18.43303284448431,-22.711665302962494
18.19106854443455,17.072418925588785,-22.615776158612263
18.569911367113598,17.764717973332274,-21.90631683263134
17.13546893273149,16.503769478620946,-21.067840132954473
17.64560643320025,16.80110063682134,-20.764236689484015
18.359057401225407,17.77665118165867,-21.49483678264921
18.56169120000714,17.788404919987023,-21.494008325247655
17.80506894157883,16.990513172032244,-21.63918644787835
17.26943253438207,16.543752100509884,-21.266140061058216
17.101112484455975,16.46532231936741,-22.16817235965636
16.77436493888822,16.07577525356306,-21.499595445370403
17.504128760219693,17.1595897947145,-18.61653838546878
