 # NUV-r g-r t[Myr]
 -0.381289482     -0.119593620              67
 -0.380879402     -0.119535446              67
 -0.380471230     -0.119478226              67
 -0.380063057     -0.119420528              67
 -0.379655838     -0.119363308              67
 -0.379249096     -0.119306087              67
 -0.378843307     -0.119248867              67
 -0.378438950     -0.119193077              67
 -0.378034115     -0.119136810              67
 -0.377631187     -0.119081020              68
 -0.377227783     -0.119025230              68
 -0.376825809     -0.118969440              68
 -0.376424789     -0.118915081              68
 -0.376024246     -0.118859768              68
 -0.375624180     -0.118805408              68
 -0.375224590     -0.118750095              68
 -0.374826908     -0.118696213              68
 -0.374428749     -0.118641853              68
 -0.374031544     -0.118588448              68
 -0.373636246     -0.118535042              69
 -0.373239517     -0.118481636              69
 -0.372845173     -0.118427753              69
 -0.372450829     -0.118375301              69
 -0.372056961     -0.118322849              69
 -0.371664524     -0.118270397              69
 -0.371272564     -0.118217945              69
 -0.370881557     -0.118166924              69
 -0.370491028     -0.118115425              69
 -0.370100498     -0.118063450              69
 -0.369711876     -0.118011951              70
 -0.369322300     -0.117960453              70
 -0.368934631     -0.117910385              70
 -0.368547440     -0.117858887              70
 -0.368161201     -0.117809296              70
 -0.367774963     -0.117759228              70
 -0.367390156     -0.117709160              70
 -0.367006302     -0.117659569              70
 -0.366622448     -0.117610455              70
 -0.366239548     -0.117561340              70
 -0.365857124     -0.117512703              71
 -0.365474701     -0.117463589              71
 -0.365094185     -0.117415428              71
 -0.364713669     -0.117366314              71
 -0.364334106     -0.117318630              71
 -0.363955021     -0.117270947              71
 -0.363576412     -0.117223263              71
 -0.363199234     -0.117175579              71
 -0.362821579     -0.117127419              71
 -0.362445831     -0.117081642              71
 -0.362069607     -0.117033958              72
 -0.361694336     -0.116987705              72
 -0.361319065     -0.116940498              72
 -0.360944271     -0.116894245              72
 -0.360569954     -0.116847992              72
 -0.360195637     -0.116801262              72
 -0.359821796     -0.116754532              72
 -0.359447956     -0.116708755              72
 -0.359075069     -0.116662502              72
 -0.358702660     -0.116616726              72
 -0.358329296     -0.116569996              73
 -0.357957363     -0.116523266              73
 -0.357584953     -0.116477489              73
 -0.357213974     -0.116432190              73
 -0.356842518     -0.116385937              73
 -0.356471539     -0.116339684              73
 -0.356100559     -0.116294384              73
 -0.355730057     -0.116248608              73
 -0.355359554     -0.116202831              73
 -0.354990482     -0.116157532              73
 -0.354621887     -0.116112709              74
 -0.354251862     -0.116066933              74
 -0.353883266     -0.116021156              74
 -0.353514671     -0.115976334              74
 -0.353147030     -0.115931511              74
 -0.352778435     -0.115885735              74
 -0.352411270     -0.115840435              74
 -0.352044106     -0.115795612              74
 -0.351676941     -0.115751266              74
 -0.351310730     -0.115705967              74
 -0.350944519     -0.115661621              75
 -0.350578308     -0.115616798              75
 -0.350213051     -0.115572453              75
 -0.349847317     -0.115526676              75
 -0.349482059     -0.115482807              75
 -0.349118233     -0.115438461              75
 -0.348753452     -0.115394115              75
 -0.348388672     -0.115349770              75
 -0.348025799     -0.115305424              75
 -0.347661495     -0.115261078              75
 -0.347298622     -0.115216732              76
 -0.346935749     -0.115172386              76
 -0.346572876     -0.115128517              76
 -0.346210957     -0.115085125              76
